Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	ALS_3_T1_1 Spectral Count	ALS_3_T2_2 Spectral Count	ALS_3_T3_3 Spectral Count	ALS_3_T4_4 Spectral Count	ALS_3_T1_1 Unique Spectral Count	ALS_3_T2_2 Unique Spectral Count	ALS_3_T3_3 Unique Spectral Count	ALS_3_T4_4 Unique Spectral Count	ALS_3_T1_1 Total Spectral Count	ALS_3_T2_2 Total Spectral Count	ALS_3_T3_3 Total Spectral Count	ALS_3_T4_4 Total Spectral Count	ALS_3_T1_1 Intensity	ALS_3_T2_2 Intensity	ALS_3_T3_3 Intensity	ALS_3_T4_4 Intensity	ALS_3_T1_1 MaxLFQ Intensity	ALS_3_T2_2 MaxLFQ Intensity	ALS_3_T3_3 MaxLFQ Intensity	ALS_3_T4_4 MaxLFQ Intensity	Indistinguishable Proteins
sp|P61769|B2MG_HUMAN	P61769	B2MG_HUMAN	B2M	119	Homo sapiens	1:Experimental evidence at protein level	Beta-2-microglobulin	1.0	0.999	5	21	21	21	5	6	5	5	5	6	5	5	5	6	5	5	4.47068288E8	4.374936E8	4.30254528E8	5.36196E8	1.56213888E8	1.6228312E8	1.41957856E8	1.93061232E8	
sp|P61916|NPC2_HUMAN	P61916	NPC2_HUMAN	NPC2	151	Homo sapiens	1:Experimental evidence at protein level	NPC intracellular cholesterol transporter 2	1.0	0.999	6	27	27	27	7	7	7	6	7	7	7	6	7	7	7	6	2.5672032E7	2.6361474E7	2.6029736E7	2.8940416E7	9452259.0	1.080115E7	1.0532717E7	1.1868504E7	
sp|P61970|NTF2_HUMAN	P61970	NTF2_HUMAN	NUTF2	127	Homo sapiens	1:Experimental evidence at protein level	Nuclear transport factor 2	0.4636	0.9601	1	3	3	3	1	0	1	1	1	0	1	1	1	0	1	1	657197.75	566355.06	935168.94	537530.25	0.0	0.0	0.0	0.0	
sp|P62241|RS8_HUMAN	P62241	RS8_HUMAN	RPS8	208	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein eS8	1.0	0.9981	2	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	707946.06	228337.97	738201.56	0.0	0.0	0.0	0.0	0.0	
sp|P62244|RS15A_HUMAN	P62244	RS15A_HUMAN	RPS15A	130	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein uS8	0.8175	0.992	1	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	771989.4	150644.12	915686.4	265402.25	0.0	0.0	0.0	0.0	
sp|P62263|RS14_HUMAN	P62263	RS14_HUMAN	RPS14	151	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein uS11	0.4643	0.9602	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	950089.9	496717.22	1095957.5	0.0	0.0	0.0	0.0	0.0	
sp|P62277|RS13_HUMAN	P62277	RS13_HUMAN	RPS13	151	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein uS15	0.8164	0.992	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	402180.5	229049.03	889539.1	412785.1	0.0	0.0	0.0	0.0	
sp|P62328|TYB4_HUMAN	P62328	TYB4_HUMAN	TMSB4X	44	Homo sapiens	1:Experimental evidence at protein level	Thymosin beta-4	0.9999	0.99	2	3	3	3	0	1	0	2	0	1	0	2	0	1	0	2	5701506.0	6277277.0	4799471.5	8370817.0	4862115.0	5264591.0	3927593.5	6277038.5	
sp|P62424|RL7A_HUMAN	P62424	RL7A_HUMAN	RPL7A	266	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL8	1.0	0.9932	2	3	3	3	1	0	2	0	1	0	2	0	1	0	2	0	1401457.5	567929.06	1859966.5	638091.2	773282.94	315423.75	1012334.06	353809.75	
sp|P62701|RS4X_HUMAN	P62701	RS4X_HUMAN	RPS4X	263	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein eS4, X isoform	1.0	0.9984	2	3	1	3	1	0	2	0	0	0	1	0	1	0	2	0	1349610.2	196082.69	1581645.9	228028.48	973244.9	0.0	1170839.4	150059.12	
sp|P62736|ACTA_HUMAN	P62736	ACTA_HUMAN	ACTA2	377	Homo sapiens	1:Experimental evidence at protein level	Actin, aortic smooth muscle	1.0	0.999	12	6	0	36	1	1	3	1	0	0	0	0	8	9	11	8	4443507.0	2483417.5	6578364.0	3204472.2	3048133.0	1587973.8	4495776.5	1905342.6	sp|P63267|ACTH_HUMAN, sp|P68032|ACTC_HUMAN, sp|P68133|ACTS_HUMAN
sp|P62753|RS6_HUMAN	P62753	RS6_HUMAN	RPS6	249	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein eS6	0.9658	0.9987	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	576540.8	0.0	1009599.0	0.0	0.0	0.0	0.0	0.0	
sp|P62805|H4_HUMAN	P62805	H4_HUMAN	H4C1	103	Homo sapiens	1:Experimental evidence at protein level	Histone H4	1.0	0.999	6	19	19	19	5	3	7	4	5	3	7	4	5	3	7	4	2.9911646E7	1.1036287E7	4.048682E7	1.3719193E7	1.1881306E7	5502865.5	1.578918E7	6068140.5	
sp|P62826|RAN_HUMAN	P62826	RAN_HUMAN	RAN	216	Homo sapiens	1:Experimental evidence at protein level	GTP-binding nuclear protein Ran	0.949	0.9981	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	843116.8	329750.8	1423329.4	0.0	0.0	0.0	0.0	0.0	
sp|P62829|RL23_HUMAN	P62829	RL23_HUMAN	RPL23	140	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL14	0.4896	0.9639	1	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	456902.6	0.0	621306.1	0.0	0.0	0.0	0.0	0.0	
sp|P62851|RS25_HUMAN	P62851	RS25_HUMAN	RPS25	125	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein eS25	0.9998	0.9676	2	3	3	3	1	0	2	0	1	0	2	0	1	0	2	0	439638.7	268679.6	644904.4	314924.2	0.0	0.0	0.0	0.0	
sp|P62861|RS30_HUMAN	P62861	RS30_HUMAN	FAU	133	Homo sapiens	1:Experimental evidence at protein level	Ubiquitin-like FUBI-ribosomal protein eS30 fusion protein	0.8011	0.9912	1	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	357528.78	0.0	906816.06	0.0	0.0	0.0	0.0	0.0	
sp|P62899|RL31_HUMAN	P62899	RL31_HUMAN	RPL31	125	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL31	0.8588	0.9941	1	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	838929.94	0.0	1179194.2	0.0	0.0	0.0	0.0	0.0	
sp|P62917|RL8_HUMAN	P62917	RL8_HUMAN	RPL8	257	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL2	0.942	0.9978	1	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P62937|PPIA_HUMAN	P62937	PPIA_HUMAN	PPIA	165	Homo sapiens	1:Experimental evidence at protein level	Peptidyl-prolyl cis-trans isomerase A	1.0	0.9989	5	10	9	10	3	3	2	2	3	3	2	1	3	3	2	2	3203713.2	3313655.5	3319630.5	3396913.2	1477945.5	1592620.6	1477404.9	1700265.2	
sp|P63104|1433Z_HUMAN	P63104	1433Z_HUMAN	YWHAZ	245	Homo sapiens	1:Experimental evidence at protein level	14-3-3 protein zeta/delta	1.0	0.9987	3	6	3	6	2	1	1	2	1	1	0	1	2	1	1	2	2145401.8	2197147.5	2766281.2	2188785.8	1305647.8	764844.9	2061552.4	872264.44	
sp|P67809|YBOX1_HUMAN	P67809	YBOX1_HUMAN	YBX1	324	Homo sapiens	1:Experimental evidence at protein level	Y-box-binding protein 1	0.8395	0.9932	1	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	456558.12	0.0	522435.5	0.0	0.0	0.0	0.0	0.0	
sp|P68104|EF1A1_HUMAN	P68104	EF1A1_HUMAN	EEF1A1	462	Homo sapiens	1:Experimental evidence at protein level	Elongation factor 1-alpha 1	1.0	0.999	7	21	0	21	7	1	8	5	0	0	0	0	7	1	8	5	1.8260028E7	8736734.0	2.3877564E7	9057242.0	7582553.5	3439188.5	1.0487235E7	3545056.2	sp|Q5VTE0|EF1A3_HUMAN
sp|P68363|TBA1B_HUMAN	P68363	TBA1B_HUMAN	TUBA1B	451	Homo sapiens	1:Experimental evidence at protein level	Tubulin alpha-1B chain	1.0	0.9988	3	8	0	8	2	2	2	2	0	0	0	0	2	2	2	2	1587691.5	900113.25	3172584.2	1511973.2	698301.6	876866.44	1334778.1	949853.2	sp|Q71U36|TBA1A_HUMAN, sp|Q9BQE3|TBA1C_HUMAN
sp|P68431|H31_HUMAN	P68431	H31_HUMAN	H3C1	136	Homo sapiens	1:Experimental evidence at protein level	Histone H3.1	1.0	0.9977	4	13	0	13	3	3	4	3	0	0	0	0	3	3	4	3	2.1963912E7	1.1787746E7	3.0272222E7	1.3319482E7	9840174.0	5491915.0	1.2434036E7	5980101.0	sp|P84243|H33_HUMAN, sp|Q16695|H31T_HUMAN, sp|Q71DI3|H32_HUMAN
sp|P68871|HBB_HUMAN	P68871	HBB_HUMAN	HBB	147	Homo sapiens	1:Experimental evidence at protein level	Hemoglobin subunit beta	1.0	0.999	8	18	6	18	6	4	4	4	3	1	1	1	6	4	4	4	8648796.0	1.2186054E7	1.167281E7	1.1672806E7	5356473.0	4906490.5	6595942.0	4662853.5	
sp|P69905|HBA_HUMAN	P69905	HBA_HUMAN	HBA2	142	Homo sapiens	1:Experimental evidence at protein level	Hemoglobin subunit alpha	1.0	0.9987	3	8	8	8	3	1	2	2	3	1	2	2	3	1	2	2	2497786.8	1068916.0	3561587.0	943142.1	2247363.5	1041200.44	3462477.2	788044.0	
sp|P78324|SHPS1_HUMAN	P78324	SHPS1_HUMAN	SIRPA	504	Homo sapiens	1:Experimental evidence at protein level	Tyrosine-protein phosphatase non-receptor type substrate 1	1.0	0.999	10	31	4	31	7	6	9	9	1	1	2	0	7	6	9	9	1.891012E7	1.3956742E7	1.7784468E7	1.746001E7	6690824.5	6655550.0	7359545.0	7639863.5	
sp|P78371|TCPB_HUMAN	P78371	TCPB_HUMAN	CCT2	535	Homo sapiens	1:Experimental evidence at protein level	T-complex protein 1 subunit beta	0.8708	0.9947	1	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	390773.44	0.0	497369.03	0.0	0.0	0.0	0.0	0.0	
sp|P78509|RELN_HUMAN	P78509	RELN_HUMAN	RELN	3460	Homo sapiens	1:Experimental evidence at protein level	Reelin	1.0	0.9989	16	35	35	35	11	9	9	6	11	9	9	6	11	9	9	6	5976994.0	4944145.5	7201942.0	4235895.0	2210899.5	1924567.8	2410113.0	1835745.1	
sp|P80723|BASP1_HUMAN	P80723	BASP1_HUMAN	BASP1	227	Homo sapiens	1:Experimental evidence at protein level	Brain acid soluble protein 1	1.0	0.9989	3	7	7	7	1	2	3	1	1	2	3	1	1	2	3	1	2001563.8	2060186.6	2641111.5	1832336.1	939725.4	1043000.56	1051768.8	1109130.9	
sp|P98095|FBLN2_HUMAN	P98095	FBLN2_HUMAN	FBLN2	1184	Homo sapiens	1:Experimental evidence at protein level	Fibulin-2	1.0	0.9914	2	2	2	2	1	1	0	0	1	1	0	0	1	1	0	0	479989.66	1247864.0	836629.6	577975.7	0.0	0.0	0.0	0.0	
sp|P98160|PGBM_HUMAN	P98160	PGBM_HUMAN	HSPG2	4391	Homo sapiens	1:Experimental evidence at protein level	Basement membrane-specific heparan sulfate proteoglycan core protein	1.0	0.999	10	31	31	31	8	8	8	7	8	8	8	7	8	8	8	7	5909494.0	6592093.5	3981226.0	5524003.0	2492036.8	2660123.8	2233039.0	2693563.2	
sp|P99999|CYC_HUMAN	P99999	CYC_HUMAN	CYCS	105	Homo sapiens	1:Experimental evidence at protein level	Cytochrome c	1.0	0.999	4	10	6	10	3	3	3	1	2	2	2	0	3	3	3	1	4784196.5	3455908.0	4035066.8	3151907.0	2147704.2	1673145.4	1824881.9	1487757.6	
sp|Q00839|HNRPU_HUMAN	Q00839	HNRPU_HUMAN	HNRNPU	825	Homo sapiens	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoprotein U	0.6092	0.9775	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0.0	0.0	586059.3	0.0	0.0	0.0	0.0	0.0	
sp|Q01130|SRSF2_HUMAN	Q01130	SRSF2_HUMAN	SRSF2	221	Homo sapiens	1:Experimental evidence at protein level	Serine/arginine-rich splicing factor 2	0.9029	0.9962	1	2	0	2	1	0	1	0	0	0	0	0	1	0	1	0	325340.72	113174.58	565655.6	211968.56	0.0	0.0	0.0	0.0	sp|Q9BRL6|SRSF8_HUMAN
sp|Q01459|DIAC_HUMAN	Q01459	DIAC_HUMAN	CTBS	385	Homo sapiens	1:Experimental evidence at protein level	Di-N-acetylchitobiase	1.0	0.999	3	5	5	5	1	1	3	0	1	1	3	0	1	1	3	0	1329398.8	2420357.0	1925013.2	1426684.5	845999.1	933447.3	821134.06	914293.6	
sp|Q01469|FABP5_HUMAN	Q01469	FABP5_HUMAN	FABP5	135	Homo sapiens	1:Experimental evidence at protein level	Fatty acid-binding protein 5	0.8216	0.9923	1	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	649073.25	269785.3	625678.94	399395.03	0.0	0.0	0.0	0.0	
sp|Q01995|TAGL_HUMAN	Q01995	TAGL_HUMAN	TAGLN	201	Homo sapiens	1:Experimental evidence at protein level	Transgelin	1.0	0.9984	3	3	3	3	3	0	0	0	3	0	0	0	3	0	0	0	1620176.5	927537.75	285529.2	1346670.4	818724.56	550023.56	215268.94	590834.8	
sp|Q02246|CNTN2_HUMAN	Q02246	CNTN2_HUMAN	CNTN2	1040	Homo sapiens	1:Experimental evidence at protein level	Contactin-2	1.0	0.999	25	71	71	71	21	16	21	13	21	16	21	13	21	16	21	13	1.0157384E7	7321084.5	8198389.0	7699298.0	3992190.8	3281979.8	3570174.5	3525072.2	
sp|Q02818|NUCB1_HUMAN	Q02818	NUCB1_HUMAN	NUCB1	461	Homo sapiens	1:Experimental evidence at protein level	Nucleobindin-1	1.0	0.999	9	17	17	17	7	3	5	2	7	3	5	2	7	3	5	2	1.0095531E7	9661042.0	1.1000792E7	8649398.0	8592045.0	7327399.0	8022652.0	5882322.0	
sp|Q02878|RL6_HUMAN	Q02878	RL6_HUMAN	RPL6	288	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL6	0.9999	0.995	2	2	2	2	0	0	2	0	0	0	2	0	0	0	2	0	0.0	0.0	519290.2	0.0	0.0	0.0	0.0	0.0	
sp|Q03591|FHR1_HUMAN	Q03591	FHR1_HUMAN	CFHR1	330	Homo sapiens	1:Experimental evidence at protein level	Complement factor H-related protein 1	0.9976	0.9939	3	1	0	11	0	0	1	0	0	0	0	0	3	2	4	2	1262320.0	1699184.8	1071379.9	1393597.0	0.0	0.0	0.0	0.0	
sp|Q05996|ZP2_HUMAN	Q05996	ZP2_HUMAN	ZP2	745	Homo sapiens	1:Experimental evidence at protein level	Zona pellucida sperm-binding protein 2	0.7915	0.9906	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	513461.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q06033|ITIH3_HUMAN	Q06033	ITIH3_HUMAN	ITIH3	890	Homo sapiens	1:Experimental evidence at protein level	Inter-alpha-trypsin inhibitor heavy chain H3	0.9993	0.9584	2	3	3	3	2	0	1	0	2	0	1	0	2	0	1	0	644568.2	653704.6	739404.3	271966.16	361346.0	359357.97	417071.38	0.0	
sp|Q06481|APLP2_HUMAN	Q06481	APLP2_HUMAN	APLP2	763	Homo sapiens	1:Experimental evidence at protein level	Amyloid beta precursor like protein 2	1.0	0.999	11	26	26	34	6	8	6	6	6	8	6	6	8	10	8	8	1.5086615E7	1.7153216E7	1.7744344E7	2.049027E7	6649588.5	9071892.0	7589125.5	7615683.0	
sp|Q06828|FMOD_HUMAN	Q06828	FMOD_HUMAN	FMOD	376	Homo sapiens	1:Experimental evidence at protein level	Fibromodulin	1.0	0.999	2	5	5	5	2	1	1	1	2	1	1	1	2	1	1	1	2709556.2	3275019.8	2056509.5	2783921.5	2471247.8	2563567.2	1845550.6	2062213.0	
sp|Q06830|PRDX1_HUMAN	Q06830	PRDX1_HUMAN	PRDX1	199	Homo sapiens	1:Experimental evidence at protein level	Peroxiredoxin-1	1.0	0.9987	7	23	15	23	6	6	6	5	4	4	4	3	6	6	6	5	7388075.0	3446038.8	9125541.0	4229467.5	3308437.2	1866344.1	4163289.0	2126470.0	
sp|Q07020|RL18_HUMAN	Q07020	RL18_HUMAN	RPL18	188	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL18	0.9386	0.9977	1	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	410887.6	395699.97	705614.7	486869.38	0.0	0.0	0.0	0.0	
sp|Q07954|LRP1_HUMAN	Q07954	LRP1_HUMAN	LRP1	4544	Homo sapiens	1:Experimental evidence at protein level	Prolow-density lipoprotein receptor-related protein 1	1.0	0.9973	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	787342.6	464056.25	317789.44	341310.2	447676.75	258900.02	0.0	195983.25	
sp|Q08380|LG3BP_HUMAN	Q08380	LG3BP_HUMAN	LGALS3BP	585	Homo sapiens	1:Experimental evidence at protein level	Galectin-3-binding protein	1.0	0.999	11	40	40	40	9	11	11	9	9	11	11	9	9	11	11	9	2.4374496E7	2.0426008E7	2.6635232E7	2.0865212E7	9138466.0	8610711.0	9951435.0	8809651.0	
sp|Q08431|MFGM_HUMAN	Q08431	MFGM_HUMAN	MFGE8	387	Homo sapiens	1:Experimental evidence at protein level	Lactadherin	0.7246	0.9865	1	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	301553.5	240584.55	459607.56	343598.97	0.0	0.0	0.0	0.0	
sp|Q08629|TICN1_HUMAN	Q08629	TICN1_HUMAN	SPOCK1	439	Homo sapiens	1:Experimental evidence at protein level	Testican-1	1.0	0.9971	3	6	6	6	2	2	0	2	2	2	0	2	2	2	0	2	1125572.6	2347155.5	1867437.2	1827085.8	827946.25	971930.94	1417611.5	781438.7	
sp|Q12805|FBLN3_HUMAN	Q12805	FBLN3_HUMAN	EFEMP1	493	Homo sapiens	1:Experimental evidence at protein level	EGF-containing fibulin-like extracellular matrix protein 1	1.0	0.999	8	34	34	34	8	8	10	8	8	8	10	8	8	8	10	8	4.2347672E7	3.1783888E7	3.3831232E7	3.2953774E7	1.700497E7	1.6118777E7	1.540046E7	1.5627155E7	
sp|Q12841|FSTL1_HUMAN	Q12841	FSTL1_HUMAN	FSTL1	308	Homo sapiens	1:Experimental evidence at protein level	Follistatin-related protein 1	1.0	0.9903	3	9	9	9	3	2	2	2	3	2	2	2	3	2	2	2	4630922.0	4092754.0	4577966.5	4266823.5	1901846.4	1613247.4	1801055.8	1681087.6	
sp|Q12860|CNTN1_HUMAN	Q12860	CNTN1_HUMAN	CNTN1	1018	Homo sapiens	1:Experimental evidence at protein level	Contactin-1	1.0	0.999	36	153	153	153	40	38	38	37	40	38	38	37	40	38	38	37	2.8457472E7	2.606931E7	3.0605788E7	2.5657832E7	1.1432377E7	1.0381682E7	1.0953588E7	1.1320459E7	
sp|Q12907|LMAN2_HUMAN	Q12907	LMAN2_HUMAN	LMAN2	356	Homo sapiens	1:Experimental evidence at protein level	Vesicular integral-membrane protein VIP36	1.0	0.999	7	23	23	23	6	6	5	6	6	6	5	6	6	6	5	6	6511063.0	7167878.0	6222039.0	6716262.5	2755625.5	2966556.8	2298612.0	2619490.8	
sp|Q13228|SBP1_HUMAN	Q13228	SBP1_HUMAN	SELENBP1	472	Homo sapiens	1:Experimental evidence at protein level	Methanethiol oxidase	1.0	0.9984	8	21	21	21	7	4	6	4	7	4	6	4	7	4	6	4	3915261.0	2853446.5	4231376.5	3090275.8	1381977.1	1168879.9	1452403.2	1221272.5	
sp|Q13332|PTPRS_HUMAN	Q13332	PTPRS_HUMAN	PTPRS	1948	Homo sapiens	1:Experimental evidence at protein level	Receptor-type tyrosine-protein phosphatase S	1.0	0.999	9	16	16	16	6	3	6	1	6	3	6	1	6	3	6	1	5185862.0	4748217.5	5069771.5	3866942.0	2148243.2	2026956.0	2311840.5	2049385.6	
sp|Q13449|LSAMP_HUMAN	Q13449	LSAMP_HUMAN	LSAMP	338	Homo sapiens	1:Experimental evidence at protein level	Limbic system-associated membrane protein	1.0	0.999	8	27	27	27	8	7	5	7	8	7	5	7	8	7	5	7	3.273748E7	2.8538036E7	2.7891588E7	3.1843E7	1.3917141E7	1.1858478E7	1.134776E7	1.3121171E7	
sp|Q13508|NAR3_HUMAN	Q13508	NAR3_HUMAN	ART3	389	Homo sapiens	1:Experimental evidence at protein level	Ecto-ADP-ribosyltransferase 3	1.0	0.999	4	12	12	12	4	3	3	2	4	3	3	2	4	3	3	2	3274493.0	3252975.2	3889970.8	3729379.0	1366961.2	1365276.0	1631736.5	1645144.4	
sp|Q13554|KCC2B_HUMAN	Q13554	KCC2B_HUMAN	CAMK2B	666	Homo sapiens	1:Experimental evidence at protein level	Calcium/calmodulin-dependent protein kinase type II subunit beta	0.9552	0.9983	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	276791.0	631027.6	643559.7	594583.7	0.0	0.0	0.0	0.0	sp|Q13555|KCC2G_HUMAN
sp|Q13683|ITA7_HUMAN	Q13683	ITA7_HUMAN	ITGA7	1181	Homo sapiens	1:Experimental evidence at protein level	Integrin alpha-7	0.5676	0.9734	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q13740|CD166_HUMAN	Q13740	CD166_HUMAN	ALCAM	583	Homo sapiens	1:Experimental evidence at protein level	CD166 antigen	1.0	0.9988	7	21	21	21	6	6	7	2	6	6	7	2	6	6	7	2	7148310.0	6467989.5	7645075.5	6437699.0	2695186.8	2561971.2	2876831.0	2398005.0	
sp|Q13822|ENPP2_HUMAN	Q13822	ENPP2_HUMAN	ENPP2	863	Homo sapiens	1:Experimental evidence at protein level	Autotaxin	1.0	0.999	18	96	96	96	27	23	23	23	27	23	23	23	27	23	23	23	9.526424E7	9.1929824E7	8.3609792E7	8.181288E7	4.499028E7	4.1389536E7	4.2276864E7	3.8104108E7	
sp|Q14019|COTL1_HUMAN	Q14019	COTL1_HUMAN	COTL1	142	Homo sapiens	1:Experimental evidence at protein level	Coactosin-like protein	0.4233	0.9534	1	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	312710.72	348948.16	389669.03	0.0	0.0	0.0	0.0	0.0	
sp|Q14112|NID2_HUMAN	Q14112	NID2_HUMAN	NID2	1375	Homo sapiens	1:Experimental evidence at protein level	Nidogen-2	1.0	0.9988	2	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1645991.1	1666936.8	1534259.0	1172295.9	1030474.44	1058996.9	884658.1	748053.6	
sp|Q14118|DAG1_HUMAN	Q14118	DAG1_HUMAN	DAG1	895	Homo sapiens	1:Experimental evidence at protein level	Dystroglycan 1	1.0	0.999	8	34	34	34	11	6	11	6	11	6	11	6	11	6	11	6	1.3273804E7	1.3397671E7	1.5206032E7	1.5128276E7	5810560.5	5965646.0	5807518.0	6090466.0	
sp|Q14242|SELPL_HUMAN	Q14242	SELPL_HUMAN	SELPLG	412	Homo sapiens	1:Experimental evidence at protein level	P-selectin glycoprotein ligand 1	0.579	0.9745	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	561898.9	410335.47	545354.75	427997.03	0.0	0.0	0.0	0.0	
sp|Q14393|GAS6_HUMAN	Q14393	GAS6_HUMAN	GAS6	678	Homo sapiens	1:Experimental evidence at protein level	Growth arrest-specific protein 6	0.8991	0.996	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	379349.22	406039.97	604126.5	515327.12	0.0	0.0	0.0	0.0	
sp|Q14515|SPRL1_HUMAN	Q14515	SPRL1_HUMAN	SPARCL1	664	Homo sapiens	1:Experimental evidence at protein level	SPARC-like protein 1	1.0	0.999	20	73	73	73	17	22	17	17	17	22	17	17	17	22	17	17	3.143253E7	5.0392872E7	3.625954E7	3.8652248E7	1.6071156E7	3.5622876E7	1.9252806E7	2.1187548E7	
sp|Q14624|ITIH4_HUMAN	Q14624	ITIH4_HUMAN	ITIH4	930	Homo sapiens	1:Experimental evidence at protein level	Inter-alpha-trypsin inhibitor heavy chain H4	1.0	0.999	26	89	89	89	25	21	20	23	25	21	20	23	25	21	20	23	1.9224272E7	1.5515944E7	1.7438604E7	1.4232771E7	6448342.5	6969818.5	5577118.5	6646100.5	
sp|Q14767|LTBP2_HUMAN	Q14767	LTBP2_HUMAN	LTBP2	1821	Homo sapiens	1:Experimental evidence at protein level	Latent-transforming growth factor beta-binding protein 2	0.9999	0.9798	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	429147.5	435627.3	226002.88	390347.22	312954.94	233857.73	0.0	309033.7	
sp|Q14982|OPCM_HUMAN	Q14982	OPCM_HUMAN	OPCML	345	Homo sapiens	1:Experimental evidence at protein level	Opioid-binding protein/cell adhesion molecule	1.0	0.999	8	22	13	22	5	7	6	4	3	4	4	2	5	7	6	4	2.3043464E7	2.0092E7	1.8048282E7	2.297822E7	1.0487259E7	1.0099347E7	9266077.0	1.1999598E7	
sp|Q15113|PCOC1_HUMAN	Q15113	PCOC1_HUMAN	PCOLCE	449	Homo sapiens	1:Experimental evidence at protein level	Procollagen C-endopeptidase enhancer 1	1.0	0.999	8	23	23	23	6	5	8	4	6	5	8	4	6	5	8	4	1.6495085E7	1.6349588E7	1.723922E7	1.7400822E7	7846670.0	6500151.5	6725078.5	6316177.0	
sp|Q15223|NECT1_HUMAN	Q15223	NECT1_HUMAN	NECTIN1	517	Homo sapiens	1:Experimental evidence at protein level	Nectin-1	1.0	0.996	2	7	7	7	2	2	1	2	2	2	1	2	2	2	1	2	1708410.2	1654707.5	1878210.2	1643930.0	1004401.9	1004788.9	1089895.5	982357.2	
sp|Q15375|EPHA7_HUMAN	Q15375	EPHA7_HUMAN	EPHA7	998	Homo sapiens	1:Experimental evidence at protein level	Ephrin type-A receptor 7	0.9999	0.9773	2	2	1	2	2	0	0	0	1	0	0	0	2	0	0	0	1148836.5	0.0	787463.4	144746.98	695662.6	0.0	519524.5	0.0	
sp|Q15582|BGH3_HUMAN	Q15582	BGH3_HUMAN	TGFBI	683	Homo sapiens	1:Experimental evidence at protein level	Transforming growth factor-beta-induced protein ig-h3	1.0	0.9987	7	17	17	17	4	6	3	4	4	6	3	4	4	6	3	4	6191739.5	5709986.0	5166522.0	3887515.8	2356393.8	2429917.5	2014069.1	1954298.5	
sp|Q15782|CH3L2_HUMAN	Q15782	CH3L2_HUMAN	CHI3L2	390	Homo sapiens	1:Experimental evidence at protein level	Chitinase-3-like protein 2	0.4708	0.9612	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	360642.75	257858.05	0.0	316214.56	0.0	0.0	0.0	0.0	
sp|Q15818|NPTX1_HUMAN	Q15818	NPTX1_HUMAN	NPTX1	432	Homo sapiens	1:Experimental evidence at protein level	Neuronal pentraxin-1	1.0	0.999	9	23	23	23	8	3	6	6	8	3	6	6	8	3	6	6	1.124763E7	7900517.5	1.010505E7	8084902.5	4660714.5	4491109.0	4170176.0	5011133.5	
